598604.12,1140780.15
592836.81,1136077.54
599313.17,1140246.12
598579.27,1138838.7
596676.42,1141228.52
598394.5,1138555.3
598280.97,1139028.69
597933.39,1139595.59
598758.99,1138456.32
598994.65,1138214.19
597255.25,1138484.94
595063.05,1139188.41
597229.13,1138085.53
601007.78,1146577.92
598747.07,1138621.17
599533.76,1146117.38
597255.25,1138484.94
593764.12,1137223.88
600158.91,1140295.21
598374.66,1141436.34
599173.24,1140705.6
599909.41,1141270.28
598282.84,1142339.47
599341.49,1140912.52
598669.61,1138460.77
596639.73,1139979.37
596301.84,1140413.34
598845.57,1141916.21
599305.55,1137958.27
599223.7,1138649.07
597265.84,1138412.44
596126.59,1138694.14
594877.65,1139144.8
593991.4,1136584.81
598806.91,1141879.92
601246.8,1146580.66
596145.39,1138906.05
598897.64,1149649.14
597265.84,1138412.44
600247.88,1145323.5
600289.28,1146345.07
599852.05,1147359.11
598313.54,1142278.9
598669.61,1138460.77
598579.27,1138838.7
598579.27,1138838.7
598438.82,1138651.55
599639.31,1153548.53
598343.75,1138649.29
599634.85,1139500
597375.01,1137654.68
598104.69,1138415.38
598234.38,1138463.02
598104.69,1138415.38
598429.25,1139151.09
595080.6,1138782.24
594277.15,1138710.03
594756.07,1137513.05
594727.86,1137517.65
598219.63,1139117.23
598404.85,1140725.03
594037.06,1137084.57
593371.63,1136349.7
593160.22,1136344.36
597606.92,1138691.13
599852.01,1143270.62
599740.18,1142117.17
598949.88,1140757.49
599909.4,1143742.3
594362.48,1135862.14
598442.25,1138719.6
599061.92,1138954.8
598790.21,1138650.54
596892.45,1142096.1
596899.88,1140259.35
598006.65,1137761.43
596869.82,1139289.73
597607.26,1137732.3
597457.5,1139409.25
598096.63,1139932.79
597655.63,1139351.44
599200.77,1138448.23
598924.11,1138232.67
592924.08,1135956.37
594136.7,1137687.23
594136.7,1137687.23
593778.56,1136290.16
599186.07,1139494.06
599490.93,1139617.47
593702.38,1147186.49
598213.43,1137760.84
598282.58,1138452.07
598104.69,1138415.38
595128.66,1138390.16
595138.24,1136963.1
598258.74,1142970.82
599104.82,1140805.79
597562.81,1139350.6
599186.07,1139494.06
594292.56,1136473.46
600161.99,1145780.74
599671.67,1147184.42
599128.06,1141723.26
596265.92,1140658.65
597023.73,1140965.1
596639.73,1139979.37
595853.35,1138046.61
598579.27,1138838.7
597658.95,1137734.2
597861.05,1138573.75
598259.73,1139271.72
598698.83,1138124.65
598627.93,1138269.19
595901.63,1139298.09
595939.07,1138006.55
595394.18,1137902.34
595220.61,1137785.13
596540.48,1138064.23
598578.92,1140654.9
594076.16,1136547.6
600213.96,1148944.59
599487.36,1141789.64
600290.28,1140370.29
600495.82,1139981.02
600159.96,1140750.43
599313.17,1140246.12
594158.47,1136578.34
593069.69,1135987.11
599202.21,1139202.65
598484.22,1138836.44
598747.74,1139109.97
598747.74,1139109.97
596892.52,1142096.91
597162.01,1138553.91
597661.6,1138049.96
598749.58,1138460.97
596448.12,1138809.32
595944.25,1139176.81
598872.5,1140701.25
593802.13,1135290.87
593671.07,1136882.71
594289.2,1135969.16
600894.58,1148349.08
594319.02,1135357.55
600488.88,1141580.08
600309.93,1140893.26
600490.36,1140244.8
598445.19,1137712.27
598813.88,1138589.91
598438.82,1138651.55
599103.66,1139151.01
598343.75,1138649.29
596795.38,1140696.59
599509.27,1139672.34
596000.39,1140983.87
596005.8,1141901.32
598543.49,1138212.92
600233.61,1145382.98
599282.69,1138165.45
599353.59,1140089.54
597869.63,1138236.13
594906.8,1137387.39
594845.69,1137391.89
595422.75,1137767.01
600224.09,1148384.2
600886.75,1148211.36
599168.99,1143035.25
599939.99,1140436.99
600108.17,1140373.27
600072.1,1140250.61
599035.62,1139514.64
599004.13,1139449.55
598759.55,1139523.56
599061.39,1142864.55
595983.37,1142902.7
596923.56,1139803.41
596549.31,1140143.22
596692.56,1141234.98
599294.8,1138434.49
598433.17,1137751.54
595941.64,1150836.91
593734.9,1135036.31
595625.09,1139026.52
595090.5,1138595.5
599013.92,1140958.43
596263.88,1137816
593643.43,1136663.2
600282.5,1145131.04
599789.13,1143076.7
599909.4,1143742.3
598343.75,1138649.29
598760.84,1139066
598602.4,1138969.51
596115.42,1140595.5
596789.9,1140767.78
596438.3,1140456.61
596387.72,1141970.06
597900.87,1139773.5
598661.11,1138166.56
597797.1,1138540.88
598407.25,1138409.23
595495.05,1137104.15
595546.57,1137169.66
593671.07,1136882.71
593187.93,1135707.26
599173.24,1140705.6
599226.17,1141926.63
599061.39,1142864.55
594777.03,1137642.7
598760.84,1139066
596518.74,1140471.72
596880.72,1142121.41
600568.27,1150708.81
596912.65,1141136.7
597023.73,1140965.1
597650.89,1137885.92
597865.74,1138575.22
598547.96,1138296.98
598942.8,1138270.08
598590.32,1138273.75
597843.53,1138536.64
598104.69,1138415.38
595114.67,1138348.1
595246.21,1138367.13
595986.05,1139359.02
595729.43,1138681.28
598331.33,1143476.39
599056.24,1140741.45
598582.69,1140361.94
594911.7,1137312.69
599075.7,1140717
595666.54,1137987.13
598147.9,1142283.07
594958.31,1137457.57
600193.6,1145000.07
593665.51,1137569.82
598842.08,1141905.7
600122.42,1139909.92
598440.99,1142497.48
599789.13,1143076.7
599320.2,1141081.86
599103.66,1139151.01
598602.4,1138969.51
596026.23,1141520.57
596759.86,1140584.44
596759.86,1140584.44
597091.11,1139139.19
598006.65,1137761.43
596909.96,1139006.79
597298.15,1139360.08
599250.39,1139181.42
599460.94,1139508.84
599460.94,1139508.84
596291.67,1140186.32
598061.28,1152594.2
600790.29,1147855.15
598330.81,1137803.78
598428.51,1138364.93
598104.69,1138415.38
595080.6,1138782.24
596297.59,1138860.27
594958.7,1137312.82
594976.51,1137677.08
596301.62,1137764.74
596239.51,1137762.84
593567.41,1135192.19
595797.4,1137883.03
600158.91,1140295.21
600495.82,1139981.02
599649.49,1143033.48
598420.44,1140926.99
595066.78,1137702.44
598596.9,1138874.11
598451.34,1138827.01
598752.49,1139095.97
597056.1,1140691.08
596164.35,1144583.87
596899.98,1140259.75
597093.55,1139103.59
597552.87,1137855.89
598029.57,1137757.99
597892.17,1137736.01
599693.27,1138785.8
598290.99,1137814.56
598534.1,1138210.56
594750.45,1135776.8
599628.16,1138545.16
593470.09,1138231.61
595924.83,1137687.26
598400.89,1149625.56
598357.13,1149733.96
594129.16,1136029.56
600137.16,1146245.14
594172.01,1137565.95
599940.72,1147569.13
593639.85,1135432.96
598942.36,1140924.38
598457.59,1138679.59
598973.92,1138900.49
599085.06,1139484.43
599085.06,1139484.43
598747.74,1139109.97
599091.22,1138966.19
599091.22,1138966.19
596587.22,1141410.36
597858.72,1137723.66
597855.47,1137835.72
597860.31,1137783.78
598835.23,1138083.01
599236.28,1139186.05
599414.09,1139457.35
599060.16,1138317.1
598290.99,1137814.56
597890.46,1138138.73
597797.1,1138540.88
596429.27,1137118.98
594279.98,1135861.9
600109.41,1144864.45
593588.81,1135185.34
599584.83,1140564.37
599731.6,1141003.66
598760.84,1139066
598747.74,1139109.97
598950.89,1138732.34
596805.11,1140575.22
597892.17,1137736.01
598870.2,1140059.86
598975.87,1138209.47
598703.53,1138124.66
590594.36,1140876.02
600467,1147402
598325.72,1137941.5
596675.67,1145770.9
598275.66,1137883.87
599945.51,1141384.77
598635.69,1140938.69
597436.81,1140724.07
598535.31,1140706.13
595125.77,1137722.44
600013.14,1146074.4
600303.45,1140692.48
600596.01,1149238.6
599729.7,1140847.25
599470.98,1141767.42
596863.09,1147618.41
599103.66,1139151.01
598890.81,1139640.66
598602.4,1138969.51
598489.27,1138710.39
599075.96,1139372.35
596115.42,1140595.5
599016.16,1138895.97
596759.86,1140584.44
598274.3,1139939.71
597275.21,1139053.9
599101.79,1138550.67
599697.77,1138855.85
599217.13,1139312.05
599331.65,1138285.18
600632.97,1147019.14
595800.69,1138401.33
599940.72,1147569.13
600373.93,1144788.18
599308.28,1139482.73
600246.47,1146543.24
598767.97,1138605.76
598216.84,1138658.27
598963.1,1139404.72
598239.5,1141874.82
598216.84,1138658.27
599103.66,1139151.01
596789.9,1140767.78
598557.76,1138152.27
598440.01,1138245.32
599581.34,1138481.99
597089.09,1147475.87
596454.28,1144271.78
600092.2,1140618.34
599229.98,1143068.11
598362.16,1138773.87
595853.35,1138046.61
597856.35,1146964.54
600429.69,1148264.88
594224.62,1136445.44
599789.13,1143076.7
599789.13,1143076.7
596078.46,1141647.07
595974.45,1140162.06
598704.21,1137881.87
598042.31,1141813.57
598360.52,1138522.91
597761.46,1140791.51
595008.69,1137568.04
599103.66,1139151.01
599103.66,1139151.01
596115.22,1140595.1
600072.1,1140250.61
598053.05,1137764.48
597514.47,1138462.18
598097.01,1139061.45
598891.98,1137957.1
598746.32,1137947.35
598289.75,1137987.51
598289.75,1137987.51
598155.74,1139904.36
597797.1,1138540.88
598394.3,1137787.61
598436.57,1137797.65
595085.35,1138763.58
595253.94,1138983.49
594744.98,1137763.44
598620.18,1140607.74
596274.24,1137095.21
593676.05,1136775.36
595929.76,1137603.23
592814.09,1135708.43
595356.81,1137447.58
598011.32,1139873.02
593794.48,1135606.14
598942.36,1140924.38
598282.84,1142339.47
598942.36,1140924.38
598289.54,1142045.37
599103.66,1139151.01
598602.4,1138969.51
596804.82,1140682.61
598747.74,1139109.97
596747.66,1140957.92
596264.99,1142169.32
596704.89,1141130.55
598142.83,1139899.36
599347.72,1139662.6
599966.05,1141186.41
597989.42,1138039.78
594832.31,1135048.59
598433.17,1137751.54
598560.02,1138186.12
596339.93,1138846.38
598421.4,1141106.75
598257.93,1138235.47
597757.12,1140870.86
594492.14,1137398.6
593569.89,1136041.99
594203.63,1136323.87
599900.04,1147624.44
598288.1,1138791.18
598747.74,1139109.97
598216.84,1138658.27
595053.79,1142720
598355,1140489.69
599236.28,1139186.05
599200.77,1138448.23
598758.99,1138456.32
598758.99,1138456.32
598758.99,1138456.32
598440.01,1138245.32
598355.31,1138282.43
596164.35,1144583.87
598433.17,1137751.54
592873.56,1140769.98
595213.38,1136646.56
594224.48,1139074.08
595137.59,1138562.94
595978.92,1138532.55
595638.35,1137494.58
597365.84,1142585.51
595971.34,1137747.63
592446.92,1135912.97
593226.44,1136185.78
598676.57,1149741.87
598845.57,1141916.21
600575.87,1141559.32
595155.83,1138227.68
600301.28,1139810.05
599032.68,1141801.21
600495.82,1139981.02
598760.84,1139066
599103.66,1139151.01
598747.74,1139109.97
596587.22,1141410.36
596539.31,1139720.35
596067.8,1141678.84
598747.74,1139109.97
598891.98,1137957.1
598543.03,1138376.34
598745.55,1138222.83
598479.62,1138625.47
598282.58,1138452.07
598207.2,1137990.79
591346.42,1146192.99
594043.36,1138265.83
597552.09,1142567.35
594741.25,1137399.22
600157.69,1144821.4
593685.96,1136583.91
596587.22,1141410.36
597145.16,1137861.76
598123.16,1139897.85
599358.24,1139265.76
598275.66,1137883.87
592994.22,1136089.63
595196.81,1137404.66
598437.3,1138372.54
595154.47,1137418.55
600170.84,1141464.78
595947.25,1137962.36
595900.39,1138032.73
600188.54,1144918.94
600217.96,1145513.64
600886.83,1149400.47
600301.28,1139810.05
598777.26,1138643.14
596856.69,1140619.14
597733.63,1140028.07
599716.71,1138804.55
598704.21,1137881.87
599200.77,1138448.23
598276,1140738.75
596559.43,1140224.41
597288.6,1140775
600027.93,1140103.38
599090.79,1140781.24
598474.79,1140921.9
596093.37,1137925.86
593855.53,1136439.62
596820.01,1140606.78
600301.28,1139810.05
600072.1,1140250.61
600350.89,1139716.81
598842.08,1141905.7
600008.82,1144302.79
598558.56,1142047.29
598374.66,1141436.34
600072.1,1140250.61
599470.98,1141767.42
598759.55,1139523.56
598438.82,1138651.55
596912.65,1141136.7
596856.69,1140619.14
596652.24,1141331
596315.51,1142595.48
596759.84,1140584.34
597626.73,1139392.8
599632.69,1138603.54
598891.98,1137957.1
598690.11,1137881.83
599473.07,1138547.05
598440.01,1138245.32
599358.24,1139265.76
598440.01,1138245.32
598543.03,1138376.34
598192.43,1138550.74
596099.83,1139026.74
595910.61,1139447.52
595915.15,1139508.23
594356.67,1138850.32
596321.29,1142202.15
595228.66,1137909.49
594290.99,1137043.16
600910.67,1148469.33
600931.28,1146629.05
596615.33,1136913.9
599890.93,1140338.8
599650.31,1140674.27
600301.28,1139810.05
599866.2,1140768.26
598457.59,1138679.59
598747.74,1139109.97
597092.92,1138695.63
597598.24,1139285.33
598207.2,1137990.79
595024.26,1156870.02
595837.2,1138798.31
596683.19,1138777.29
599766.04,1143770
597817.8,1140597.91
596366.02,1137903.26
593708.74,1135094.39
595159.01,1137596.46
595937.85,1138084.19
595181.65,1137914.04
600343.47,1150463.12
597856.35,1146964.54
599762.7,1143704.92
598842.08,1141905.7
600350.89,1139716.81
600495.82,1139981.02
598374.66,1141436.34
598547,1138637.82
598349.31,1138749.33
596587.22,1141410.36
596739.97,1141001.22
597057.1,1140691.19
598288.1,1138791.18
598579.27,1138838.7
596530.95,1142431.5
598440.01,1138245.32
586503.18,1143900.21
600467,1147402
598428.51,1138364.93
598466.75,1137824
594860.99,1139137.69
596899.82,1140502.93
595783.79,1139423.83
594247.52,1139242.24
599071.77,1142932.27
600168.8,1145044.93
600256.62,1145142.05
600068.56,1144566.73
600170.08,1146235.9
599913.59,1146379.88
599347.59,1139709.29
599347.59,1139709.29
599075.96,1139372.35
595808.18,1139956.75
596149.71,1140620.69
596690.53,1141223.89
598027.67,1139172.72
598495.79,1139091.74
598599.57,1138325.14
598440.01,1138245.32
599178.41,1138046.62
593914.19,1136538
598108.35,1138365.79
596833.94,1137815.96
594284.83,1139681.8
598884.33,1139005.29
593693.27,1137373.06
594735.95,1139364.95
598085.27,1139898.33
594673.85,1136245.7
594035.91,1137528.08
592900.76,1135886.27
599909.41,1141270.28
600284.43,1139952.41
598579.27,1138838.7
598746.2,1139660.9
598216.84,1138658.27
599016.16,1138895.97
596149.64,1140620.61
599135.71,1138191.25
598440.01,1138245.32
598627.73,1138339.23
598543.03,1138376.34
599458.11,1138850.5
599398.34,1138383.42
593607.31,1152824.59
598104.69,1138415.38
594921.47,1137276.11
597480.51,1140219.96
599247,1149465.77
600329.43,1146372.9
600271.82,1145372
600274.88,1145328.25
594576.57,1137445.52
599801.79,1140287.19
600495.82,1139981.02
598602.41,1138988.16
598467.04,1138660.94
599004.13,1139449.55
596666.45,1141117.02
596149.15,1142641.71
596120.4,1140277.44
598489.27,1138710.39
596115.42,1140595.5
598579.27,1138838.7
598579.27,1138838.7
598890.81,1139640.66
