n,51,598558.56,1142047.29
n,51,599909.4,1143742.3
n,51,599731.6,1141003.66
n,51,600174.24,1139865.72
n,51,599720.2,1142530.28
n,51,599341.49,1140912.52
n,51,599061.39,1142864.55
n,51,598594.61,1138418.51
n,51,598369.41,1138282.47
n,51,596451.85,1145966.5
n,51,596145.81,1137467.38
n,51,597717.87,1137671.33
n,51,596878.96,1138956.51
n,51,596852.43,1138759.08
n,51,593643.42,1135855.55
n,51,596838.23,1140495.94
n,51,596148.45,1141079.12
n,51,596870.29,1140373.47
n,51,598216.84,1138658.27
n,51,598216.84,1138658.27
n,51,598112.9,1139888.77
n,51,598121.09,1139900.76
n,51,597563.4,1140405.78
n,51,600495.82,1139981.02
n,51,599128.06,1141723.26
n,51,598845.57,1141916.21
n,51,599315.6,1142700.7
n,51,600285.57,1140102.64
n,51,599173.24,1140705.6
n,51,599315.6,1142700.7
n,51,600495.82,1139981.02
n,51,598369.41,1138282.47
n,51,598960.87,1138526.93
n,51,599115.87,1138560.05
n,51,599358.24,1139265.76
n,51,598386.3,1137707.04
n,51,598436.57,1138364.93
n,51,599346.67,1139205.62
n,51,597218.3,1137967.02
n,51,595597.06,1138965.74
n,51,596017.79,1138065.73
n,51,596211.68,1137627.35
n,51,598093.36,1141832.39
n,51,599172.85,1138352.44
n,51,596713.18,1144949.4
n,51,599270.31,1139618.02
n,51,600411.26,1146305.45
n,51,596740.25,1141088.63
n,51,597140.21,1141645.04
n,51,597140.21,1141645.04
n,51,595889.22,1140395.28
n,51,596587.22,1141410.36
n,51,598821.86,1139493.03
n,51,598211.71,1139845.57
n,51,597245.32,1139026.97
n,51,600108.17,1140373.27
n,51,598349.33,1142087.55
n,51,600072.1,1140250.61
n,51,598374.66,1141436.34
n,51,600326.35,1140083.26
n,51,600301.28,1139810.05
n,51,600495.82,1139981.02
n,51,599482.2,1138640.46
n,51,599080.47,1139447.66
n,51,597143.91,1137888.02
n,51,595731.91,1139493.72
n,51,595257.85,1139272.98
n,51,593990.32,1136188
n,51,598429.67,1138788.95
n,51,599135.61,1141858.97
n,51,600720.84,1146284.17
n,51,600243.37,1146277.54
n,51,596069.01,1141665.72
n,51,596789.9,1140767.78
n,51,596429.21,1140555.51
n,51,595745.94,1141235.29
n,51,600027.8,1145073.26
n,51,598747.74,1139109.97
n,51,598602.4,1138969.51
n,51,597865.12,1139851.6
n,51,598026.21,1141060.12
n,51,599909.4,1143742.3
n,51,599061.39,1142864.55
n,51,600072.1,1140250.61
n,51,599214.37,1138625.7
n,51,599538.93,1138523.9
n,51,598436.57,1138364.93
n,51,597605.99,1138190.46
n,51,596133.18,1138831.8
n,51,593768.82,1136416.21
n,51,593794.68,1135533.77
n,51,596163.53,1138047.45
n,51,599713.99,1141002.44
n,51,596802.35,1141574.36
n,51,596026.23,1141520.57
n,51,598890.81,1139640.66
n,51,597842.09,1138630.01
n,51,599470.98,1141767.42
n,51,599996.91,1141074.44
n,51,600301.28,1139810.05
n,51,599572.08,1140090.44
n,51,599530.65,1140610.9
n,51,598282.84,1142339.47
n,51,599866.2,1140768.26
n,51,592876.23,1149700.15
n,51,598386.3,1137707.04
n,51,598436.57,1138364.93
n,51,593028.55,1139983.75
n,51,597919.76,1137740.76
n,51,593896.57,1138676.33
n,51,594595.01,1139345.89
n,51,596003.56,1138112.39
n,51,598136.84,1137842.92
n,51,597123.32,1138535.8
n,51,600323.52,1146385.72
n,51,596305.53,1140414.89
n,51,598822.81,1139156.86
n,51,598602.4,1138969.51
n,51,599206.91,1139202.66
n,51,598669.61,1138460.77
n,51,599347.59,1139709.29
n,51,599904.36,1140569.95
n,51,598374.66,1141436.34
n,51,599319.76,1139578.48
n,51,599580.68,1138715.45
n,51,598360,1138287.12
n,51,599370.17,1139201.6
n,51,597598.45,1138153.09
n,51,597435.53,1137802.45
n,51,595868.22,1137766.49
n,51,600688.33,1146558.91
n,51,600259.18,1149555.03
n,51,596789.9,1140767.78
n,51,598216.84,1138658.27
n,51,598216.84,1138658.27
n,51,598438.82,1138651.55
n,51,597745.5,1139983.75
n,51,599826.96,1142992.78
n,51,598349.33,1142087.55
n,51,598374.66,1141436.34
n,51,599400.61,1143376.71
n,51,598211.93,1143326.66
n,51,599909.4,1143742.3
n,51,598842.08,1141905.7
n,51,598468.35,1138194.04
n,51,599575.99,1138710.76
n,51,599214.62,1138536.98
n,51,598218.91,1140839.47
n,51,598396.05,1138448.96
n,51,598424.02,1138528.41
n,51,598451.81,1138673.23
n,51,598436.57,1138364.93
n,51,595387.88,1138120.04
n,51,594640.51,1137333.72
n,51,596488.16,1137922.28
n,51,598484.79,1140914.92
n,51,600530.95,1148181.16
n,51,601126.15,1146668.13
n,51,600177.92,1145548.54
n,51,599990.7,1144477.8
n,51,598669.61,1138460.77
n,51,597830.86,1138864.6
n,51,599470.98,1141767.42
n,51,600284.43,1139952.41
n,51,599332.35,1143420.87
n,51,600350.89,1139716.81
n,51,599032.68,1141801.21
n,51,598254.6,1138611.98
n,51,598875.07,1138567.03
n,51,598991.43,1138968.9
n,51,598268.83,1138565.33
n,51,598456.19,1138789.97
n,51,599023.06,1139417.21
n,51,598961.71,1139505.75
n,51,598325.72,1137941.5
n,51,598104.69,1138415.38
n,51,595993.07,1138513.91
n,51,595342.86,1139119.13
n,51,594376.58,1137176.59
n,51,598295.69,1139017.35
n,51,600241.03,1151774.38
n,51,600330.23,1144869.75
n,51,596438.3,1140456.61
n,51,596183.24,1141030.77
n,51,600191.62,1140724.77
n,51,599498.25,1139611.67
n,51,600016.89,1139837.25
n,51,599498.25,1139611.67
n,51,598199.91,1142586.67
n,51,598427.97,1142112.28
n,51,598239.5,1141874.82
n,51,598468.38,1138184.7
n,51,598383.71,1138212.48
n,51,599478.8,1138702.9
n,51,599569.21,1138617.36
n,51,596866.36,1143932.14
n,51,598045.73,1137649.48
n,51,597701.75,1137975.95
n,51,594490.65,1139705.13
n,51,600856.47,1147719.98
n,51,600056.62,1146068.69
n,51,596301.84,1140413.34
n,51,596912.65,1141136.7
n,51,596549.31,1140143.22
n,51,596912.65,1141136.7
n,51,595912.23,1141749.32
n,51,595912.23,1141749.32
n,51,597760.83,1140806.68
n,51,597834.62,1138781.15
n,51,598425.17,1139557.86
n,51,598282.84,1142339.47
n,51,599397.22,1143328.85
n,51,599909.41,1141270.28
n,51,599061.39,1142864.55
n,51,598282.84,1142339.47
n,51,600008.82,1144302.79
n,51,599320.01,1139489.77
n,51,598585.2,1138423.15
n,51,598821.1,1138096.98
n,51,599384.32,1138355.37
n,51,599268.81,1139316.87
n,51,598403.25,1138786.75
n,51,598740.85,1138222.82
n,51,599988.67,1139020.1
n,51,598643.41,1138619.33
n,51,598632.1,1139296.33
n,51,598335.9,1138292.3
n,51,598335.9,1138292.3
n,51,598277.84,1138467.23
n,51,596829.55,1140600.55
n,51,596941.69,1137937.66
n,51,596185.14,1137581.16
n,51,594190.93,1134988.5
n,51,593691.85,1135318.7
n,51,594523.22,1137258.7
n,51,596830.36,1137846.83
n,51,594209.06,1136043.71
n,51,595576.09,1138036.51
n,51,599869.7,1143487.74
n,51,599041.07,1139428.28
n,51,597678.01,1140563.67
n,51,598886.18,1145403.77
n,51,598913.6,1139369.93
n,51,598048.67,1142104.51
n,51,599907.1,1146101.12
n,51,594504.46,1143723.83
n,51,596689.19,1141285.75
n,51,598530.63,1138614.34
n,51,598917.92,1139600.63
n,51,596395.8,1142236.21
n,51,596854.1,1138812.58
n,51,596854.1,1138812.58
n,51,599487.36,1141789.64
n,51,599230.87,1141924.3
n,51,600287.68,1140866.35
n,51,598845.57,1141916.21
n,51,599564.04,1139609.52
n,51,599862.26,1139678.07
n,51,599379.9,1140743.54
n,51,599594.51,1138808.87
n,51,597709.1,1140704.09
n,51,597693.91,1137832.23
n,51,597664.01,1137605.81
n,51,599240.08,1139503.55
n,51,598648.12,1138614.67
n,51,598472.72,1137789.58
n,51,596071.5,1139474.81
n,51,597714.63,1138933.36
n,51,593900.64,1137144.85
n,51,595896.53,1137486.4
n,51,593413.41,1136550.56
n,51,593661.96,1136752.02
n,51,598341.98,1138326.95
n,51,598863.97,1140804.33
n,51,600023.14,1144852.66
n,51,596530.95,1142431.5
n,51,599159.13,1139059.69
n,51,598093.14,1138762.53
n,51,598993.24,1139554.15
n,51,600094.05,1140792.26
n,51,598942.36,1140924.38
n,51,599173.24,1140705.6
n,51,599720.2,1142530.28
n,51,598891.98,1137957.1
n,51,597982.54,1139974.45
n,51,599082.99,1138550.62
n,51,599390.33,1139550.66
n,51,598140.51,1138627.25
n,51,599403.62,1138177.99
n,51,598186.84,1138865.51
n,51,598889.71,1139605.22
n,51,596832.81,1140590.05
n,51,596269.43,1140406.04
n,51,593628.2,1137982.23
n,51,595892.44,1137341.64
n,51,593991.4,1136584.81
n,51,598293.91,1141238.58
n,51,598830.49,1142266.35
n,51,595985.42,1137470.96
n,51,598434.46,1140147.28
n,51,598818.59,1140095.84
n,51,599332.28,1146339.89
n,51,600115.28,1145494.25
n,51,596790.66,1141552.15
n,51,598140.33,1138692.62
n,51,598638.34,1138750.05
n,51,598944.69,1140931.39
n,51,599410.57,1141525.64
n,51,599417.69,1138187.37
n,51,598430.8,1138179.92
n,51,597935.79,1139255.27
n,51,597376.36,1139633.95
n,51,597659.34,1140749.47
n,51,598468.34,1138198.7
n,51,599617.69,1138920.99
n,51,598647.28,1138913.5
n,51,598213.43,1137760.84
n,51,598438.17,1138062.05
n,51,594956.75,1137577.23
n,51,598131.44,1138617.01
n,51,598863.97,1140804.33
n,51,596555.97,1138067.33
n,51,598732.76,1149808.54
n,51,599974.61,1144777.24
n,51,596759.86,1140584.44
n,51,596149.15,1142641.71
n,51,598398.43,1138828.75
n,51,598365.17,1138959.4
n,51,599154.34,1139092.36
n,51,598173.33,1138655.36
n,51,599461.85,1141672.85
n,51,598609.48,1142319.38
n,51,598374.66,1141436.34
n,51,600495.82,1139981.02
n,51,598655.08,1141978.7
n,51,598328.02,1142148.18
n,51,599310.54,1139517.75
n,51,599390.19,1137939.83
n,51,598505.41,1138385.57
n,51,597641.19,1137836.97
n,51,597732.29,1140660.44
n,51,595123.73,1138474.19
n,51,596453.62,1138519.85
n,51,595494.04,1137784.14
n,51,598332.72,1138275.56
n,51,597057.1,1140691.19
n,51,596305.53,1140414.89
n,51,598952.44,1139026.42
n,51,599173.24,1140705.6
n,51,597677.98,1141866.25
n,51,599622.17,1143129.91
n,51,600284.43,1139952.41
n,51,597309.05,1137644.38
n,51,597772.9,1139945.26
n,51,597389.05,1139824.55
n,51,599176.6,1138686.29
n,51,599394.33,1138140.62
n,51,598491.48,1138324.84
n,51,598200.97,1138856.22
n,51,599004.15,1139021.9
n,51,599051.08,1139045.38
n,51,598289.75,1137987.51
n,51,599186.85,1139020.66
n,51,598487.71,1138207.7
n,51,597431.9,1140575.21
n,51,595179.19,1137447.1
n,51,595918.25,1137975.06
n,51,598252.51,1142215.45
n,51,598863.97,1140804.33
n,51,600302.9,1146001.13
n,51,596305.53,1140414.89
n,51,598173.48,1138604
n,51,598168.87,1138571.3
n,51,599088.57,1139082.84
n,51,598643.35,1138638
n,51,598770.03,1138815.9
n,51,600645.27,1140303.61
n,51,600301.28,1139810.05
n,51,600495.82,1139981.02
n,51,598889.99,1141995.7
n,51,600495.82,1139981.02
n,51,598585.19,1138427.82
n,51,599210.5,1138331.53
n,51,598430.8,1138179.92
n,51,599408.4,1138149.99
n,51,596873.24,1138899.3
n,51,597359.97,1139842.19
n,51,597115.05,1138129.57
n,51,598758.36,1140248.6
n,51,598141.57,1139507.98
n,51,598867.28,1138386.59
n,51,598510.1,1138390.26
n,51,598834.79,1139082.12
n,51,598116.64,1138762.6
n,51,601163.27,1155291.42
n,51,598277.84,1138467.23
n,51,598170.41,1138649.61
n,51,599395.28,1139787.58
n,51,593764.72,1136548.05
n,51,598175.82,1138713.15
n,51,595143.06,1139143.1
n,51,595468.1,1138430.77
n,51,595547.04,1139210.74
n,51,594037.06,1137084.57
n,51,593371.63,1136349.7
n,51,595132.53,1136961.35
n,51,594292.56,1136473.46
n,51,596983.35,1147482.58
n,51,596301.84,1140413.34
n,51,598914.77,1139049.66
n,51,599102.75,1139054.86
n,51,596342.67,1140411.7
n,51,598845.57,1141916.21
n,51,600350.89,1139716.81
n,51,599487.36,1141789.64
n,51,599313.17,1140246.12
n,51,599313.17,1140246.12
n,51,599013.58,1138167.56
n,51,598360.01,1138282.45
n,51,597287.13,1140352.45
n,51,597798.15,1139948.25
n,51,597046.08,1139471.95
n,51,598951.45,1138536.24
n,51,599241.02,1139172.05
n,51,598243.61,1138734.94
n,51,588809.88,1144106.74
n,51,596451.85,1145966.5
n,51,598213.43,1137760.84
n,51,599278.35,1143519.71
n,51,597554.07,1138542.19
n,51,597580.48,1137910.06
n,51,599704.02,1139568.13
n,51,596285.34,1139044.67
n,51,593160.22,1136344.36
n,51,599673.76,1142001.96
n,51,593550.69,1136638.39
n,51,600071.4,1140878.49
n,51,601145.91,1146967.15
n,51,600368.27,1146566.93
n,51,598603.54,1149815.18
n,51,600450.32,1146407.1
n,51,596856.69,1140619.14
n,51,596880.72,1142121.41
n,51,596668.8,1141330.04
n,51,598910.13,1139030.97
n,51,599226.17,1141926.63
n,51,600490.36,1140244.8
n,51,599632.43,1139523.34
n,51,598473.08,1138184.71
n,51,598014.07,1137627.8
n,51,597778.86,1137711.19
n,51,597276.24,1137621.07
n,51,597919.19,1137945.04
n,51,597770.78,1139968.02
n,51,598533.53,1138413.67
n,51,599241.02,1139172.05
n,51,593840.16,1147420.48
n,51,598289.75,1137987.51
n,51,596039.62,1139103.53
n,51,596685.92,1138062.9
n,51,594076.16,1136547.6
n,51,594999.7,1137418.59
n,51,593802.13,1135290.87
n,51,597937.68,1140573.71
n,51,596571.46,1137995.53
n,51,596805.73,1138257.66
n,51,596693.19,1138163.96
n,51,596791.9,1138159.57
n,51,600158.77,1144872.31
n,51,598933.56,1138214.02
n,51,596360.3,1142222.98
n,51,596317.65,1142139.11
n,51,598331.84,1139113.39
n,51,599498.25,1139611.67
n,51,600174.24,1139865.72
n,51,600495.82,1139981.02
n,51,598533.61,1138385.65
n,51,598730.81,1138451.58
n,51,599332.47,1138411.25
n,51,599261.63,1138532.45
n,51,598505.75,1138264.18
n,51,599168.21,1138331.41
n,51,600372.59,1141575.08
n,51,589397.29,1146699.23
n,51,600253.84,1147504.31
n,51,596323.85,1139139.33
n,51,594971.7,1137544.59
n,51,595618.63,1137947.91
n,51,598637.94,1139767.24
n,51,596109.57,1137608.39
n,51,598238.44,1138903.01
n,51,599007.46,1139512.17
n,51,598643.13,1138717.38
n,51,598942.36,1140924.38
n,51,600008.82,1144302.79
n,51,600071.4,1140878.49
n,51,599230.7,1141176.59
n,51,599230.7,1141176.59
n,51,599173.24,1140705.6
n,51,600001.61,1139428.67
n,51,599762.59,1142910.31
n,51,598342.59,1141194.52
n,51,598730.81,1138451.58
n,51,598590.17,1138325.11
n,51,596825.94,1139011.22
n,51,598293.54,1139361.62
n,51,599168.21,1138331.41
n,51,598675.72,1137984.51
n,51,599463.7,1138537.69
n,51,599214.66,1138522.98
n,51,598910.06,1139054.32
n,51,598114.45,1139544.38
n,51,594174.24,1138967.73
n,51,593991.4,1136584.81
n,51,596043.31,1137444.78
n,51,594825.35,1137586.22
n,51,595286.27,1137461.39
n,51,599839.13,1140357.96
n,51,600182.49,1145595.24
n,51,600419.27,1146602.09
n,51,600558.29,1147373.91
n,51,597023.73,1140965.1
n,51,598126.3,1138669.24
n,51,598636.97,1139235.65
n,51,598927.77,1139441.91
n,51,599909.4,1143742.3
n,51,598595.74,1142190.96
n,51,599681.62,1139577.17
n,51,598590.17,1138325.11
n,51,597529.85,1137682.48
n,51,597506.69,1137561.01
n,51,598505.75,1138264.18
n,51,598454.11,1138245.36
n,51,598867.28,1138386.59
n,51,598684.32,1139109.71
n,51,598282.58,1138452.07
n,51,595622.8,1137713
n,51,594884.34,1137425.62
n,51,598298.48,1137917.96
n,51,599398.11,1140135.14
n,51,596777.82,1138760.04
n,51,593671.07,1136882.71
n,51,598501.58,1140965.09
n,51,597760.05,1143701.29
n,51,598964.68,1143004.39
n,51,600574.75,1147268.05
n,51,596740.76,1141011.01
n,51,598932.37,1139474.61
n,51,598154.5,1138669.32
n,51,598969.82,1139526.07
n,51,600181.01,1140736.42
n,51,599942.04,1139408.66
n,51,599293.56,1140120
n,51,599084.33,1138079.04
n,51,599632.69,1138603.54
n,51,599632.69,1138603.54
n,51,598108.35,1138365.79
n,51,598333.65,1138046
n,51,598472.72,1137789.58
n,51,599358.8,1139821.6
n,51,600764.71,1148596.37
n,51,595040.81,1138291.28
n,51,593952.13,1138113.83
n,51,594289.2,1135969.16
n,51,593643.43,1136663.2
n,51,596004.88,1137668.81
n,51,596562.98,1138015.87
n,51,595613.65,1138050.62
n,51,598501.58,1140965.09
n,51,598501.58,1140965.09
n,51,597386.42,1140305.05
n,51,598830.49,1142266.35
n,51,598279.88,1141360.72
n,51,598364.69,1138291.8
n,51,599324.31,1137972.33
n,51,601152.03,1146655.37
n,51,600556.69,1147317.01
n,51,600632.55,1147792.79
n,51,600568.43,1148216.27
n,51,600260.06,1144763.34
n,51,598416.13,1139221.02
n,51,598365.52,1138833.33
n,51,598416.13,1139221.02
n,51,599004.08,1139045.24
n,51,598187.01,1138804.82
n,51,598658.98,1139763.32
n,51,599493.82,1139930.31
n,51,599343.62,1142763.81
n,51,599904.67,1140215.53
n,51,599320.53,1139720.88
n,51,600242.58,1140206.74
n,51,599378.31,1140890.6
n,51,598790.66,1140560.95
n,51,599632.69,1138603.54
n,51,599214.66,1138522.98
n,51,598533.53,1138413.67
n,51,598593.29,1139725.78
n,51,598374.32,1139048.14
n,51,598335.9,1138292.3
n,51,599689.65,1138835.91
n,51,593497.42,1135658.27
n,51,593947.92,1137928.22
n,51,595395.26,1138860.72
n,51,594319.02,1135357.55
n,51,593764.12,1137223.88
n,51,595505.69,1137877.56
n,51,598206.84,1141592.65
n,51,598307.51,1138502.79
n,51,598458.53,1138343.42
n,51,598534.08,1138217.57
n,51,599494.14,1139401.55
n,51,598458.47,1138366.77
n,51,598566.98,1138217.66
n,51,598566.98,1138217.66
n,51,599590.7,1138496.03
n,51,599792.12,1146354.04
n,51,599957.04,1144760.27
n,51,600507.32,1148227.77
n,51,599046.36,1139050.03
n,51,596395.8,1142236.21
n,51,597140.21,1141645.04
n,51,596265.92,1140658.65
n,51,599470.98,1141767.42
n,51,599173.24,1140705.6
n,51,600122.42,1139909.92
n,51,599173.24,1140705.6
n,51,600191.62,1140724.77
n,51,600351.59,1139474.03
n,51,597947.85,1142405.06
n,51,597647.85,1137500.71
n,51,596704.4,1138777.44
n,51,599390.33,1139550.66
n,51,599983.89,1139048.1
n,51,598675.72,1137984.51
n,51,598277.84,1138467.23
n,51,598104.69,1138415.38
n,51,597879.47,1138282.17
n,51,595932.3,1140110.59
n,51,593671.07,1136882.71
n,51,593665.51,1137569.82
n,51,595439.6,1137905.4
n,51,599235.99,1139309.99
n,51,597807.69,1138702.43
n,51,600337.93,1146903.25
n,51,599643.14,1146069.84
n,51,600290.31,1144863.8
n,51,600095.63,1146389.74
n,51,596789.7,1140767.71
n,51,598941.46,1139586.69
n,51,598622.74,1139282.3
n,51,595213.87,1144203.12
n,51,596120.4,1140277.44
n,51,598103.28,1140072.25
n,51,598133.89,1140049.58
n,51,597431.77,1139568.45
n,51,598533.53,1138413.67
n,51,599082.99,1138550.62
n,51,598149.8,1138669.3
n,51,598733.62,1138460.92
n,51,598436.57,1137797.65
n,51,598428.51,1138364.93
n,51,596846.43,1147433.69
n,51,585740.93,1147072.81
n,51,596295.33,1139326.46
n,51,594900.31,1139193.81
n,51,593832.89,1138764.87
n,51,593567.41,1135192.19
n,51,594129.16,1136029.56
n,51,595607.81,1138067.6
n,51,596525.62,1137575.17
n,51,600040.31,1140458.68
n,51,599440.65,1138378.87
n,51,598830.54,1138083
n,51,599998.46,1144856.68
n,51,599992.05,1144841.19
n,51,595649,1140060.21
n,51,598906.31,1138718.12
n,51,598331.76,1139141.4
n,51,598210.24,1138902.93
n,51,598949.88,1140757.49
n,51,599218.37,1141361.69
n,51,598942.36,1140924.38
n,51,599061.39,1142864.55
n,51,598970.63,1138400.89
n,51,599055.69,1138233.04
n,51,593840.16,1147420.48
n,51,598635.73,1139674.54
n,51,597884,1138347.06
n,51,598442.01,1138369.06
n,51,596258.38,1137753.81
n,51,596287.52,1139106.54
n,51,595116.92,1139253.05
n,51,594172.01,1137565.95
n,51,594279.98,1135861.9
n,51,596670.29,1138062.86
n,51,594937.54,1137206.25
n,51,596092.2,1137952.19
n,51,598996.46,1143003.72
n,51,598206.84,1141592.65
n,51,599953.78,1144768.14
n,51,600878.54,1148210.17
n,51,598299.47,1138926.53
n,51,598941.47,1139582.02
n,51,598941.47,1139582.02
n,51,598652.75,1138638.03
n,51,600096.56,1139501.31
n,51,599226.17,1141926.63
n,51,597463.59,1137850.38
n,51,596704.4,1138777.44
n,51,598011.1,1140053.32
n,51,597605.85,1139391.51
n,51,597772.92,1139940.59
n,51,599243.19,1138406.33
n,51,599243.19,1138406.33
n,51,597567.41,1139387.97
n,51,599451.62,1139480.8
n,51,598256.31,1138914.01
n,51,598255.2,1137954.14
n,51,598325.72,1137941.5
n,51,598303.1,1138150.97
n,51,593682.37,1135842.61
n,51,595876.59,1139323.7
n,51,593567.41,1135192.19
n,51,595754.24,1137797.18
n,51,596021.72,1137947.33
n,51,596749.57,1138168.79
n,51,595120.12,1137669.38
n,51,596214.95,1137751.75
n,51,600431.55,1140163.47
n,51,600431.55,1140163.47
n,51,596497.83,1145948.67
n,51,597482.14,1138578.44
n,51,595962.33,1137321.48
n,51,598345.86,1138301.08
n,51,599113.16,1137855
n,51,600072.3,1144916.41
n,51,600559.26,1147342.99
n,51,600193.33,1145503.07
n,51,600130.33,1144943.87
n,51,596317.65,1142139.11
n,51,596870.29,1140373.47
n,51,596870.29,1140373.47
n,51,596301.21,1142241.2
n,51,596789.9,1140767.78
n,51,598997.94,1139554.17
n,51,598440.99,1142497.48
n,51,598842.08,1141905.7
n,51,597743.2,1140589.5
n,51,597571.21,1139385.28
n,51,599082.99,1138550.62
n,51,598533.53,1138413.67
n,51,599026.43,1139056.26
n,51,598207.2,1137990.79
n,51,598174.77,1137823.78
n,51,592951.48,1135297.83
n,51,596031.67,1138065.77
n,51,596975.53,1138273.82
n,51,595983.84,1138049.95
n,51,595181.04,1137734.92
n,51,598933.56,1138214.02
n,51,596106.42,1140234.21
n,51,598208.81,1138937.23
n,51,598655.08,1141978.7
n,51,598505.75,1138264.18
n,51,598947.27,1138349.47
n,51,599554.88,1139527.79
n,51,596451.85,1145966.5
n,51,598566.63,1138630.06
n,51,598108.35,1138365.79
n,51,600147.07,1140347.39
n,51,596861.69,1139179.37
n,51,593371.63,1136349.7
n,51,593694.14,1135271.83
n,51,596331.32,1138158.3
n,51,598131.44,1138617.01
n,51,598623.8,1139781.21
n,51,598505.75,1138264.18
n,51,600038.03,1144985.46
n,51,599938.36,1147573.79
n,51,596960.99,1139759.45
n,51,596535.14,1140216.35
n,51,598615.76,1139461.32
n,51,599105.36,1139089.16
n,51,598490.56,1138699.89
n,51,599036.16,1139059.34
n,51,599179.56,1138933.75
n,51,599862.26,1139678.07
n,51,600219.94,1142327.38
n,51,599173.24,1140705.6
n,51,599320.2,1141081.86
n,51,597656.89,1137631.47
n,51,597115.05,1138129.57
n,51,598449.42,1138240.68
n,51,599082.99,1138550.62
n,51,599390.33,1139550.66
n,51,599044.61,1139079.65
n,51,598272.26,1138992.4
n,51,598060.39,1143582.4
n,51,598937.05,1143035.64
n,51,595293.59,1138874.45
n,51,596138.45,1137795.37
n,51,593291.56,1136424.17
n,51,594215.61,1135338.69
n,51,594238.06,1135726.34
n,51,593971.5,1136972.4
n,51,598501.58,1140965.09
n,51,598996.46,1143003.72
n,51,598327.86,1141042.27
n,51,596872.2,1138833.84
n,51,598331.9,1138254.35
n,51,598975.83,1138223.48
n,51,600047.75,1144978.2
n,51,600036.03,1146080.89
n,51,596912.65,1141136.7
n,51,597023.73,1140965.1
n,51,598477.34,1138662.5
n,51,598781.7,1139793.29
n,51,598722.38,1138700.54
n,51,598291.94,1139217.61
n,51,600488.88,1141580.08
n,51,600094.05,1140792.26
n,51,598102.22,1141814.91
n,51,599173.24,1140705.6
n,51,599731.6,1141003.66
n,51,600108.17,1140373.27
n,51,597103.98,1138731.85
n,51,597827.29,1139928.78
n,51,597572.05,1139610.57
n,51,599055.69,1139550.66
n,51,596451.85,1145966.5
n,51,598433.17,1137751.54
n,51,598064.26,1138588.61
n,51,595162.77,1138807.56
n,51,596194.52,1138743.26
n,51,594167.82,1137369.83
n,51,593370.47,1134981.61
n,51,593414.38,1136135.14
n,51,596567.11,1137869.45
n,51,596368.92,1145737.38
n,51,600021.25,1146114.1
n,51,600746.25,1149680.13
n,51,596882.84,1141250.97
n,51,596346.42,1140437.97
n,51,598487.23,1138681.2
n,51,598472.62,1138704.5
n,51,598950.14,1139284.83
n,51,598447.16,1139012.6
n,51,598653.28,1138938.47
n,51,599103.45,1139061.14
n,51,597807.83,1142482.86
n,51,599789.13,1143076.7
n,51,600133.14,1140269.46
n,51,599939.99,1140436.99
n,51,598058.95,1139641.7
n,51,598449.42,1138240.68
n,51,598505.75,1138264.18
n,51,598657.68,1138658.33
n,51,599299.69,1140257.73
n,51,596234.87,1138597.46
n,51,595908.78,1137570.62
n,51,593535.16,1134912.01
n,51,595125.86,1137286.51
n,51,595656.35,1137502.75
n,51,595505.28,1137749.81
n,51,595627.41,1137773.49
n,51,598625.68,1139114.6
n,51,598942.42,1140919.7
n,51,600057.38,1140850.44
n,51,598397.48,1138329.24
n,51,598397.48,1138329.24
n,51,599470.63,1139406.15
n,51,598873.49,1137849.66
n,51,600775.74,1149552.44
n,51,599966.03,1144477.73
n,51,600550.82,1146179.82
n,51,596776.51,1140830.48
n,51,595776.77,1139950.25
n,51,598145.55,1138684.91
n,51,599048.77,1139574.6
n,51,598414.19,1138998.5
n,51,598152.88,1138814.06
n,51,600071.4,1140436.99
n,51,600071.4,1144532.82
n,51,599173.24,1140705.6
n,51,597908.21,1139776.44
n,51,598449.42,1138240.68
n,51,598736.15,1138222.8
n,51,598213.43,1137760.84
n,51,598108.35,1138365.79
n,51,598012.18,1140302.91
n,51,600220.51,1147576.08
n,51,596319.07,1138741.85
n,51,596180.56,1138693.03
n,51,594405.75,1138000.89
n,51,594405.75,1138000.89
n,51,592746.85,1136180.08
n,51,595431.26,1137320.03
n,51,595397,1137819.55
n,51,595514.48,1137824.54
n,51,600431.55,1140163.47
n,51,598929.72,1139612.25
n,51,598369.28,1140525.38
n,51,596544.8,1145958.14
n,51,598946.81,1138512.88
n,51,598505.75,1138264.18
n,51,600738.58,1148089.81
n,51,596904.05,1141334.2
n,51,598669.03,1138700.39
n,51,598670.48,1138941.58
n,51,598496.11,1139034.47
n,51,598685.81,1139240.45
n,51,598178.49,1138842.15
n,51,599341.49,1140912.52
n,51,599731.6,1141003.66
n,51,598316.21,1142170.33
n,51,598809.96,1143293.34
n,51,599313.17,1140246.12
n,51,598349.33,1142087.55
n,51,599470.98,1141767.42
n,51,597722.5,1137697.02
n,51,598505.75,1138264.18
n,51,598533.53,1138413.67
n,51,598505.75,1138264.18
n,51,596451.85,1145966.5
n,51,598261.39,1138470.69
n,51,598207.2,1137990.79
n,51,598436.57,1137797.65
n,51,598357.01,1138309.29
n,51,598225.22,1141624.44
n,51,593226.44,1136185.78
n,51,593732.58,1136728.79
n,51,596870.29,1140373.47
n,51,596355.43,1141216.25
n,51,596789.6,1140767.65
